,Customer,Type,Text,Summary,sim_score,split
1027,Notion,Twitter,Arc browser and Hookmark workaround for Little Arc window which seems to have an AppleScript issue   browsercompany  our CEO LucCogZest issued a bug report could you please have a look,"User is frustrated with the lack of updates for the Arc browser and Hookmark, and requests a bug report for the ""Little Arc"" window issue.",0.7148516178131104,train
1028,figma,G2,"improves visibility and captures stakeholder feedback in a centralized location provides the source of truth for designs user flows and wireframes
Capturing feedback is super easy and contextual Changing text content on Figjam is super easy without even opening Figma I also love that I can use the Figma design system components on Figjam
I will love that if you modify a Figma design that is on a Figjam board that design gets automatically updated on Figjam currently I have to copy and paste manually","The user finds Miro helpful for understanding processes and collaborating with different teams, as it allows everyone to be on the same page. They also mention the need for the ability to import and export PowerPoint files, as well as creating their own version of PP for presentations.",0.3848321735858917,train
1029,Notion,Twitter,browsercompany Fix Arc browser performance Or make it super easy to learn what makes it so slow I can barely use it anymore now after a few months of getting used to it and getting ready to set it my default browser,User is frustrated with the slow performance of the Arc browser and is considering switching to Chrome or Firefox.,0.8065569996833801,train
1030,Notion,Twitter,"Spotted AI in the wild 
Resharing some of the coolest ways weve seen our community use Notion AI Hope this inspires you like its inspired us
NotionHQ I tried using Notion AI but I didnt see much benefit I do a lot of summarizing of insights and if it could help with that it would be amazing but when I tried it the result was not usable"," User is excited about the new Notion AI feature, which allows users to create a custom AI for their team and use it to create a summary of their work.",0.7843668460845947,train
1031,figma,Twitter,figma How might I go about exchanging my virtual ticket for an inperson ticket Couldnt find a way to do it online,User Alex from Figma Edu is looking for DonorsChoose projects to fund and has a DonorsChoose page with double-match offers.,0.132099375128746,train
1032,figma,Twitter,"RT AdhamDannaway  Learn Design
A free course by Figma to help you get started in design
 12 lessons
 5 Exercises
 Practice files"," User shares a quick experiment in Figma to create a cool loader using an angular gradient and shape mask, showcasing a behind-the-scenes video.",0.2022144496440887,train
1033,figma,Twitter,"Did this to learn how to add details to my illustration Found on Behance so I decided to replicate using figma Took me a minute but Im finally done So what do you think 
p_ierre_ figma This is so beautiful I love it",User enjoys making corn-related jokes and shares them with others on Figma.,0.4131381213665008,train
1034,Notion,Appstore/Playstore,recently notion is verrrrrrrrrrry slow,User is experiencing slow performance with Notion.,0.8374130725860596,train
1035,Notion,Appstore/Playstore,I paid for a subscription to Pro but AI still doesnt work He asks you to pay for the subscription although it has already been paid,"User paid for a subscription but AI still doesn't work, and they are being asked to pay for it again.",0.8833087086677551,train
1036,Notion,Twitter,"Enhanced the new Gmail with Boost custom styling Its one of Arc by the browsercompany feature 
arcbrowser browsercompany gmail internetComputer 
Xilantra browsercompany Is it like turning Gmail to Superhuman","User is excited about the new Gmail feature, Enhanced by Arc, and mentions the @browsercompany feature.",0.8021694421768188,train
